inst_code,institute_name,place,dist,coed,type,year_of_estb,branch,branch_name,oc_boys,oc_girls,bc_a_boys,bc_a_girls,bc_b_boys,bc_b_girls,bc_c_boys,bc_c_girls,bc_d_boys,bc_d_girls,bc_e_boys,bc_e_girls,sc_boys,sc_girls,st_boys,st_girls,ews_gen_ou,ews_girls_ou,tuition_fee,affiliated_to,source_year
BITN,"BALAJI INSTITUTE OF
TECHNOLOGY AND SCI",NARSAMPET,WGL,COED,PVT,2001,MEC,MECHANICAL ENGINEERING,77065.0,77065,77065.0,77065,77065.0,77065,77065.0,77065,95182.0,95182,77065.0,77065,119334.0,119334,120961.0,120961,111413.0,111413,50000,JNTUH,2021
BNPW,"BOJJAM NARASIMHULU PHARM
COLL FOR WOMEN",SAIDABAD,HYD,GIRLS,PVT,2007,PHM,B. PHARMACY (M.P.C. STREAM),52509.0,80979,91375.0,80979,87894.0,80979,64637.0,80979,82483.0,80979,83369.0,80979,113089.0,80979,94773.0,80979,69935.0,80979,52000,JNTUH,2021
BOMA,"BOMMA INST OF TECHNOLOGY
AND SCI",KHAMMAM,KHM,COED,PVT,2006,CIV,CIVIL ENGINEERING,121111.0,121111,121111.0,121111,121111.0,121111,121111.0,121111,121111.0,121111,121111.0,121111,121111.0,121111,121111.0,121111,121111.0,121111,50400,JNTUH,2021
BOMA,"BOMMA INST OF TECHNOLOGY
AND SCI",KHAMMAM,KHM,COED,PVT,2006,CSE,"COMPUTER SCIENCE AND
ENGINEERING",59971.0,62658,116034.0,116059,75703.0,104986,59971.0,62658,90852.0,108452,88271.0,88271,98455.0,98455,105328.0,105328,90478.0,90478,50400,JNTUH,2021
BOMA,"BOMMA INST OF TECHNOLOGY
AND SCI",KHAMMAM,KHM,COED,PVT,2006,CSM,"COMPUTER SCIENCE AND
ENGINEERING (ARTIFICIAL
INTELLIGENCE AND MACHINE
LEARNING)",85215.0,85215,91137.0,119602,111038.0,120613,85215.0,85215,113572.0,121069,115856.0,121242,121288.0,121288,111110.0,111110,85215.0,85215,50400,JNTUH,2021
BOMA,"BOMMA INST OF TECHNOLOGY
AND SCI",KHAMMAM,KHM,COED,PVT,2006,ECE,"ELECTRONICS AND
COMMUNICATION ENGINEERING",84435.0,84435,110727.0,120776,118618.0,118618,84435.0,84435,84435.0,84435,121415.0,121415,116837.0,116837,107036.0,120953,84435.0,84435,50400,JNTUH,2021
BOMA,"BOMMA INST OF TECHNOLOGY
AND SCI",KHAMMAM,KHM,COED,PVT,2006,EEE,"ELECTRICAL AND ELECTRONICS
ENGINEERING",43101.0,49509,43101.0,49509,43101.0,49509,43101.0,49509,117287.0,117287,43101.0,49509,58390.0,58390,117431.0,117431,43101.0,49509,50400,JNTUH,2021
BOSE,ANU BOSE INSTT OF TECHNOLOGY,PALONCHA,KGM,COED,PVT,2008,CIV,CIVIL ENGINEERING,69364.0,69364,111247.0,111247,103380.0,103380,69364.0,69364,118506.0,118506,82611.0,118651,116559.0,116559,80347.0,80347,69364.0,69364,75000,JNTUH,2021
BOSE,ANU BOSE INSTT OF TECHNOLOGY,PALONCHA,KGM,COED,PVT,2008,CSE,"COMPUTER SCIENCE AND
ENGINEERING",38017.0,38017,100558.0,100558,103463.0,103463,38017.0,58827,112572.0,112572,75562.0,75562,115338.0,115338,68591.0,68591,67529.0,83665,75000,JNTUH,2021
BOSE,ANU BOSE INSTT OF TECHNOLOGY,PALONCHA,KGM,COED,PVT,2008,ECE,"ELECTRONICS AND
COMMUNICATION ENGINEERING",74791.0,74791,110029.0,110563,116440.0,116440,74791.0,74791,117959.0,117959,93921.0,93921,115448.0,115448,74791.0,74791,74791.0,74791,75000,JNTUH,2021
BOSE,ANU BOSE INSTT OF TECHNOLOGY,PALONCHA,KGM,COED,PVT,2008,EEE,"ELECTRICAL AND ELECTRONICS
ENGINEERING",74924.0,77139,117668.0,117668,119850.0,121450,100157.0,100157,121390.0,121390,115111.0,121411,118421.0,118421,106452.0,111397,74924.0,77139,75000,JNTUH,2021
BOSE,ANU BOSE INSTT OF TECHNOLOGY,PALONCHA,KGM,COED,PVT,2008,MEC,MECHANICAL ENGINEERING,121471.0,121471,121471.0,121471,121471.0,121471,121471.0,121471,121471.0,121471,121471.0,121471,121471.0,121471,121471.0,121471,121471.0,121471,75000,JNTUH,2021
BOSE,ANU BOSE INSTT OF TECHNOLOGY,PALONCHA,KGM,COED,PVT,2008,MIN,MINING ENGINEERING,90346.0,90346,93934.0,117844,118620.0,118620,90346.0,90346,99995.0,118702,119001.0,119001,121410.0,121410,118498.0,118498,90346.0,90346,75000,JNTUH,2021
BPCP,BHASKAR PHARMACY COLLEGE,YENKAPALLY,RR,COED,PVT,2007,PHM,B. PHARMACY (M.P.C. STREAM),115850.0,115850,115850.0,115850,115850.0,115850,115850.0,115850,115850.0,115850,115850.0,115850,115850.0,115850,115850.0,115850,115850.0,115850,55000,JNTUH,2021
BREW,"BHOJREDDY ENGINEERING
COLLEGE FOR WOMEN",SAIDABAD,HYD,GIRLS,PVT,1997,CSE,"COMPUTER SCIENCE AND
ENGINEERING",52509.0,14802,91375.0,30993,87894.0,20275,64637.0,22165,82483.0,18997,83369.0,32740,113089.0,54263,94773.0,42260,69935.0,17012,66000,JNTUH,2021
BREW,"BHOJREDDY ENGINEERING
COLLEGE FOR WOMEN",SAIDABAD,HYD,GIRLS,PVT,1997,ECE,"ELECTRONICS AND
COMMUNICATION ENGINEERING",52509.0,34612,91375.0,77171,87894.0,63120,64637.0,97378,82483.0,86261,83369.0,107404,113089.0,120332,94773.0,120581,69935.0,37873,66000,JNTUH,2021
BREW,"BHOJREDDY ENGINEERING
COLLEGE FOR WOMEN",SAIDABAD,HYD,GIRLS,PVT,1997,EEE,"ELECTRICAL AND ELECTRONICS
ENGINEERING",52509.0,41854,91375.0,90675,87894.0,97242,64637.0,114561,82483.0,93740,83369.0,112745,113089.0,118402,94773.0,100831,69935.0,98894,66000,JNTUH,2021
BREW,"BHOJREDDY ENGINEERING
COLLEGE FOR WOMEN",SAIDABAD,HYD,GIRLS,PVT,1997,INF,INFORMATION TECHNOLOGY,52509.0,22033,91375.0,44507,87894.0,31329,64637.0,63068,82483.0,32533,83369.0,47947,113089.0,95533,94773.0,79228,69935.0,22546,66000,JNTUH,2021
BRIG,"BRILLIANT GRAMMER SCHOOL
EDNL SOC GRP OF INSTNS",HAYATHNAGAR,RR,COED,PVT,2009,CIV,CIVIL ENGINEERING,53100.0,53100,53100.0,53100,53100.0,53100,53100.0,53100,53100.0,113486,53100.0,53100,53100.0,53100,105175.0,105175,53100.0,53100,65000,JNTUH,2021
BRIG,"BRILLIANT GRAMMER SCHOOL
EDNL SOC GRP OF INSTNS",HAYATHNAGAR,RR,COED,PVT,2009,CSD,"COMPUTER SCIENCE AND
ENGINEERING (DATA SCIENCE)",65796.0,65796,106820.0,106820,108886.0,111134,65796.0,65796,99755.0,99755,107810.0,107810,120260.0,121008,102752.0,102752,65796.0,65796,65000,JNTUH,2021
BRIG,"BRILLIANT GRAMMER SCHOOL
EDNL SOC GRP OF INSTNS",HAYATHNAGAR,RR,COED,PVT,2009,CSE,"COMPUTER SCIENCE AND
ENGINEERING",59707.0,109053,111520.0,111520,107671.0,114022,71146.0,109053,97751.0,109053,112293.0,112293,119808.0,121320,118850.0,118850,100711.0,113395,65000,JNTUH,2021
BRIG,"BRILLIANT GRAMMER SCHOOL
EDNL SOC GRP OF INSTNS",HAYATHNAGAR,RR,COED,PVT,2009,CSN,"COMPUTER SCIENCE &
ENGINEERING (NETWORKS)",43125.0,43125,104356.0,114469,113874.0,113874,110634.0,110634,111500.0,111500,43125.0,43125,88412.0,88412,104183.0,104183,43125.0,43125,65000,JNTUH,2021
BRIG,"BRILLIANT GRAMMER SCHOOL
EDNL SOC GRP OF INSTNS",HAYATHNAGAR,RR,COED,PVT,2009,ECE,"ELECTRONICS AND
COMMUNICATION ENGINEERING",108909.0,108909,113733.0,113733,111008.0,111008,108909.0,108909,113719.0,113719,108909.0,108909,108909.0,108909,108909.0,108909,108909.0,108909,65000,JNTUH,2021
BRIG,"BRILLIANT GRAMMER SCHOOL
EDNL SOC GRP OF INSTNS",HAYATHNAGAR,RR,COED,PVT,2009,EEE,"ELECTRICAL AND ELECTRONICS
ENGINEERING",40028.0,40028,40028.0,40028,40028.0,40028,40028.0,40028,40028.0,40028,40028.0,40028,104846.0,104846,40028.0,40028,40028.0,40028,65000,JNTUH,2021
BRIG,"BRILLIANT GRAMMER SCHOOL
EDNL SOC GRP OF INSTNS",HAYATHNAGAR,RR,COED,PVT,2009,MEC,MECHANICAL ENGINEERING,117951.0,117951,117951.0,117951,117951.0,117951,117951.0,117951,117951.0,117951,117951.0,117951,117951.0,117951,117951.0,117951,117951.0,117951,65000,JNTUH,2021
BRIL,"BRILLIANT INSTT OF ENGG AND
TECHNOLOGY",HAYATHNAGAR,RR,COED,PVT,2008,CIV,CIVIL ENGINEERING,64637.0,64637,64637.0,94452,73802.0,100879,64637.0,64637,64637.0,64637,64637.0,64637,118127.0,118127,120353.0,120353,104646.0,104646,65000,JNTUH,2021
BRIL,"BRILLIANT INSTT OF ENGG AND
TECHNOLOGY",HAYATHNAGAR,RR,COED,PVT,2008,CSC,"COMPUTER SCIENCE AND
ENGINEERING (CYBER SECURITY)",87703.0,101248,105867.0,105867,109371.0,112869,87703.0,101248,99310.0,101248,97942.0,101248,120241.0,120241,87703.0,101248,95944.0,101248,65000,JNTUH,2021
BRIL,"BRILLIANT INSTT OF ENGG AND
TECHNOLOGY",HAYATHNAGAR,RR,COED,PVT,2008,CSE,"COMPUTER SCIENCE AND
ENGINEERING",48613.0,48613,89718.0,99493,90009.0,92576,91448.0,92925,91669.0,110039,92046.0,100075,118658.0,118658,97480.0,115717,114868.0,114868,65000,JNTUH,2021
BRIL,"BRILLIANT INSTT OF ENGG AND
TECHNOLOGY",HAYATHNAGAR,RR,COED,PVT,2008,CSM,"COMPUTER SCIENCE AND
ENGINEERING (ARTIFICIAL
INTELLIGENCE AND MACHINE
LEARNING)",77919.0,77919,105800.0,105800,92167.0,92167,77919.0,77919,82465.0,95119,107651.0,107651,118976.0,118976,96595.0,116843,112715.0,112715,65000,JNTUH,2021
BRIL,"BRILLIANT INSTT OF ENGG AND
TECHNOLOGY",HAYATHNAGAR,RR,COED,PVT,2008,CSW,"COMPUTER
ENGINEERING(SOFTWARE
ENGINEERING)",107880.0,107880,108534.0,112889,113398.0,113398,107880.0,107880,108089.0,108089,107880.0,107880,117688.0,117688,111250.0,111250,107880.0,107880,65000,JNTUH,2021
BRIL,"BRILLIANT INSTT OF ENGG AND
TECHNOLOGY",HAYATHNAGAR,RR,COED,PVT,2008,ECE,"ELECTRONICS AND
COMMUNICATION ENGINEERING",108146.0,108146,108146.0,108146,108146.0,108146,108146.0,108146,109738.0,109738,108146.0,108146,115442.0,115442,108146.0,108146,108146.0,113514,65000,JNTUH,2021
BRIL,"BRILLIANT INSTT OF ENGG AND
TECHNOLOGY",HAYATHNAGAR,RR,COED,PVT,2008,EEE,"ELECTRICAL AND ELECTRONICS
ENGINEERING",117053.0,117053,117053.0,117053,117053.0,117053,117053.0,117053,117053.0,117053,117053.0,117053,117053.0,117053,117053.0,117053,117053.0,117053,65000,JNTUH,2021
BSKR,BHASKAR ENGINEERING COLLEGE,YENKAPALLY,RR,COED,PVT,2007,AID,"ARTIFICIAL INTELLIGENCE AND
DATA SCIENCE",108629.0,108629,108629.0,108629,108629.0,108629,108629.0,108629,108629.0,108629,108629.0,108629,108629.0,108629,108629.0,108629,108629.0,108629,44000,JNTUH,2021
BSKR,BHASKAR ENGINEERING COLLEGE,YENKAPALLY,RR,COED,PVT,2007,CSE,"COMPUTER SCIENCE AND
ENGINEERING",104149.0,104149,104149.0,104149,114623.0,114623,104149.0,104149,104149.0,113589,104149.0,111274,119782.0,119782,117397.0,117397,104149.0,104149,44000,JNTUH,2021
BSKR,BHASKAR ENGINEERING COLLEGE,YENKAPALLY,RR,COED,PVT,2007,CSM,"COMPUTER SCIENCE AND
ENGINEERING (ARTIFICIAL
INTELLIGENCE AND MACHINE
LEARNING)",104273.0,104273,104273.0,104273,104273.0,104273,104273.0,104273,104273.0,104273,104273.0,104273,104273.0,104273,104273.0,104273,104273.0,104273,44000,JNTUH,2021
BSKR,BHASKAR ENGINEERING COLLEGE,YENKAPALLY,RR,COED,PVT,2007,ECE,"ELECTRONICS AND
COMMUNICATION ENGINEERING",51991.0,51991,63424.0,63424,116824.0,116824,51991.0,51991,83096.0,83096,51991.0,51991,51991.0,51991,51991.0,71939,51991.0,51991,44000,JNTUH,2021
BVRI,"B V RAJU INSTITUTE OF
TECHNOLOGY",NARSAPUR,MED,COED,PVT,1997,AID,"ARTIFICIAL INTELLIGENCE AND
DATA SCIENCE",10681.0,10681,24868.0,26262,17920.0,19974,10681.0,10681,16752.0,19711,24007.0,88222,43699.0,48487,47179.0,47179,11755.0,11755,120000,JNTUH,2021
BVRI,"B V RAJU INSTITUTE OF
TECHNOLOGY",NARSAPUR,MED,COED,PVT,1997,BME,BIO-MEDICAL ENGINEERING,43841.0,43841,113599.0,113599,43841.0,63712,111532.0,111532,72854.0,89058,43841.0,43841,102836.0,118207,118590.0,118590,43841.0,43841,120000,JNTUH,2021
BVRI,"B V RAJU INSTITUTE OF
TECHNOLOGY",NARSAPUR,MED,COED,PVT,1997,CHE,CHEMICAL ENGINEERING,29018.0,29018,82898.0,82898,108663.0,108663,29018.0,29018,43558.0,43558,103254.0,113434,121105.0,121105,58882.0,111248,93365.0,94432,120000,JNTUH,2021
BVRI,"B V RAJU INSTITUTE OF
TECHNOLOGY",NARSAPUR,MED,COED,PVT,1997,CIV,CIVIL ENGINEERING,120015.0,120015,120015.0,120015,120015.0,120015,120015.0,120015,120015.0,120015,120015.0,120015,120015.0,120015,120015.0,120015,120015.0,120015,120000,JNTUH,2021
BVRI,"B V RAJU INSTITUTE OF
TECHNOLOGY",NARSAPUR,MED,COED,PVT,1997,CSB,"COMPUTER SCIENCE AND
BUSINESS SYSTEM",13122.0,13279,35415.0,43474,19872.0,21940,49410.0,49410,17126.0,22176,13122.0,13279,52772.0,68813,36583.0,71800,13265.0,13279,120000,JNTUH,2021
BVRI,"B V RAJU INSTITUTE OF
TECHNOLOGY",NARSAPUR,MED,COED,PVT,1997,CSD,"COMPUTER SCIENCE AND
ENGINEERING (DATA SCIENCE)",9469.0,9469,23452.0,23452,17082.0,17082,9469.0,9469,14062.0,15180,25310.0,25310,37822.0,42603,9469.0,49496,9889.0,10559,120000,JNTUH,2021
BVRI,"B V RAJU INSTITUTE OF
TECHNOLOGY",NARSAPUR,MED,COED,PVT,1997,CSE,"COMPUTER SCIENCE AND
ENGINEERING",7857.0,8514,20499.0,24188,14515.0,14894,25204.0,63326,13639.0,13639,21021.0,28344,31865.0,32775,24366.0,39584,9151.0,9151,120000,JNTUH,2021
BVRI,"B V RAJU INSTITUTE OF
TECHNOLOGY",NARSAPUR,MED,COED,PVT,1997,CSM,"COMPUTER SCIENCE AND
ENGINEERING (ARTIFICIAL
INTELLIGENCE AND MACHINE
LEARNING)",5769.0,9333,14312.0,35876,12631.0,15253,26041.0,26041,13964.0,15549,23209.0,33799,30212.0,38296,32019.0,51566,7398.0,9333,120000,JNTUH,2021
BVRI,"B V RAJU INSTITUTE OF
TECHNOLOGY",NARSAPUR,MED,COED,PVT,1997,ECE,"ELECTRONICS AND
COMMUNICATION ENGINEERING",17181.0,17273,48660.0,48660,34909.0,34909,72248.0,72248,29500.0,38721,47430.0,88030,58650.0,63218,46856.0,53917,21045.0,21483,120000,JNTUH,2021
BVRI,"B V RAJU INSTITUTE OF
TECHNOLOGY",NARSAPUR,MED,COED,PVT,1997,EEE,"ELECTRICAL AND ELECTRONICS
ENGINEERING",37393.0,37393,106675.0,113923,110730.0,112986,37393.0,37393,85407.0,85407,63693.0,96251,77491.0,100532,72426.0,85146,66911.0,82537,120000,JNTUH,2021
BVRI,"B V RAJU INSTITUTE OF
TECHNOLOGY",NARSAPUR,MED,COED,PVT,1997,INF,INFORMATION TECHNOLOGY,11563.0,12110,25087.0,32971,20585.0,21210,11563.0,12110,17262.0,20788,30538.0,41769,46836.0,53055,37339.0,42357,12919.0,12919,120000,JNTUH,2021
BVRI,"B V RAJU INSTITUTE OF
TECHNOLOGY",NARSAPUR,MED,COED,PVT,1997,MEC,MECHANICAL ENGINEERING,105456.0,105456,105456.0,105456,105456.0,105456,105456.0,105456,105456.0,105456,105456.0,105456,120005.0,121396,118267.0,118267,105456.0,105456,120000,JNTUH,2021
BVRI,"B V RAJU INSTITUTE OF
TECHNOLOGY",NARSAPUR,MED,COED,PVT,1997,PHE,PHARMACEUTICAL ENGINEERING,83667.0,95218,83667.0,95218,83667.0,100688,83667.0,95218,83667.0,95218,83667.0,95218,86554.0,121117,120682.0,120682,84466.0,95218,120000,JNTUH,2021
BVRW,"BVRIT COLLEGE OF ENGINEERING
FOR WOMEN",BACHUPALLY,MDL,GIRLS,PVT,2012,CSE,"COMPUTER SCIENCE AND
ENGINEERING",52509.0,8640,91375.0,21730,87894.0,13424,64637.0,25991,82483.0,13906,83369.0,33449,113089.0,31802,94773.0,42698,69935.0,10208,90000,JNTUH,2021
BVRW,"BVRIT COLLEGE OF ENGINEERING
FOR WOMEN",BACHUPALLY,MDL,GIRLS,PVT,2012,CSM,"COMPUTER SCIENCE AND
ENGINEERING (ARTIFICIAL
INTELLIGENCE AND MACHINE
LEARNING)",52509.0,9670,91375.0,19710,87894.0,14061,64637.0,28163,82483.0,14903,83369.0,20763,113089.0,45769,94773.0,52780,69935.0,10782,90000,JNTUH,2021
BVRW,"BVRIT COLLEGE OF ENGINEERING
FOR WOMEN",BACHUPALLY,MDL,GIRLS,PVT,2012,ECE,"ELECTRONICS AND
COMMUNICATION ENGINEERING",52509.0,19064,91375.0,58532,87894.0,38013,64637.0,23085,82483.0,40567,83369.0,68127,113089.0,81682,94773.0,78164,69935.0,23388,90000,JNTUH,2021
BVRW,"BVRIT COLLEGE OF ENGINEERING
FOR WOMEN",BACHUPALLY,MDL,GIRLS,PVT,2012,EEE,"ELECTRICAL AND ELECTRONICS
ENGINEERING",52509.0,27364,91375.0,95893,87894.0,114157,64637.0,27364,82483.0,76098,83369.0,78182,113089.0,120774,94773.0,101573,69935.0,90624,90000,JNTUH,2021
BVRW,"BVRIT COLLEGE OF ENGINEERING
FOR WOMEN",BACHUPALLY,MDL,GIRLS,PVT,2012,INF,INFORMATION TECHNOLOGY,52509.0,13510,91375.0,27810,87894.0,21655,64637.0,46521,82483.0,23279,83369.0,40043,113089.0,59952,94773.0,67090,69935.0,14293,90000,JNTUH,2021
CASR,"COLLEGE OF AGRICULTURAL
ENGG",SANGAREDDY,SRD,COED,UNIV,2011,AGR,AGRICULTURAL ENGINEERING,31999.0,31999,79809.0,79809,108299.0,108299,31999.0,31999,47521.0,47521,97084.0,97084,39087.0,46978,42156.0,115327,46292.0,105443,10000,PJTSAU,2021
CBIT,"CHAITANYA BHARATHI
INSTITUTE OF TECHNOLOGY",GANDIPET,RR,COED,PVT,1979,AID,"ARTIFICIAL INTELLIGENCE AND
DATA SCIENCE",2142.0,2921,5332.0,5738,3930.0,4333,2142.0,18124,3834.0,4447,6819.0,8202,16601.0,16618,12604.0,32821,3458.0,3547,134000,OU,2021
CBIT,"CHAITANYA BHARATHI
INSTITUTE OF TECHNOLOGY",GANDIPET,RR,COED,PVT,1979,AIM,"ARTIFICIAL INTELLIGENCE AND
MACHINE LEARNING",2376.0,2872,4425.0,6372,3436.0,4550,2376.0,2872,3306.0,3306,4200.0,8505,12062.0,16313,12762.0,24737,3518.0,4360,134000,OU,2021
CBIT,"CHAITANYA BHARATHI
INSTITUTE OF TECHNOLOGY",GANDIPET,RR,COED,PVT,1979,BIO,BIO-TECHNOLOGY,21491.0,34555,21491.0,54121,91464.0,91464,52298.0,52298,55787.0,55787,21491.0,34555,100235.0,100235,95472.0,95472,52099.0,52099,134000,OU,2021
CBIT,"CHAITANYA BHARATHI
INSTITUTE OF TECHNOLOGY",GANDIPET,RR,COED,PVT,1979,CHE,CHEMICAL ENGINEERING,30900.0,35706,61747.0,67970,49280.0,59777,30900.0,35706,71941.0,71941,30900.0,42576,115692.0,116854,31432.0,71520,75023.0,75023,134000,OU,2021
CBIT,"CHAITANYA BHARATHI
INSTITUTE OF TECHNOLOGY",GANDIPET,RR,COED,PVT,1979,CIC,"CSE (IoT AND CYBER SECURITY
INCLUDING BLOCK CHAIN
TECHNOLOGY)",2167.0,2769,4310.0,5950,2593.0,4797,2167.0,2769,3601.0,4721,2287.0,4979,10920.0,14552,10825.0,22266,3330.0,3596,134000,OU,2021
CBIT,"CHAITANYA BHARATHI
INSTITUTE OF TECHNOLOGY",GANDIPET,RR,COED,PVT,1979,CIV,CIVIL ENGINEERING,12117.0,25870,48832.0,89008,45143.0,71422,42038.0,42038,31673.0,56594,25881.0,60239,39868.0,88298,24076.0,68280,45533.0,45533,134000,OU,2021
CBIT,"CHAITANYA BHARATHI
INSTITUTE OF TECHNOLOGY",GANDIPET,RR,COED,PVT,1979,CSE,"COMPUTER SCIENCE AND
ENGINEERING",1405.0,1486,2334.0,3301,1778.0,2596,3530.0,7751,1611.0,2768,2457.0,2655,8418.0,11066,8641.0,9145,1419.0,1486,134000,OU,2021
CBIT,"CHAITANYA BHARATHI
INSTITUTE OF TECHNOLOGY",GANDIPET,RR,COED,PVT,1979,CSM,"COMPUTER SCIENCE AND
ENGINEERING (ARTIFICIAL
INTELLIGENCE AND MACHINE
LEARNING)",1442.0,1490,2830.0,5271,1759.0,1932,1442.0,1490,1695.0,2848,1957.0,1961,5505.0,11681,9869.0,19224,1732.0,1732,134000,OU,2021
CBIT,"CHAITANYA BHARATHI
INSTITUTE OF TECHNOLOGY",GANDIPET,RR,COED,PVT,1979,ECE,"ELECTRONICS AND
COMMUNICATION ENGINEERING",4645.0,4645,8614.0,11479,5952.0,11728,6348.0,6348,7605.0,7605,10263.0,13322,22808.0,22808,12975.0,16516,5589.0,6767,134000,OU,2021
CBIT,"CHAITANYA BHARATHI
INSTITUTE OF TECHNOLOGY",GANDIPET,RR,COED,PVT,1979,EEE,"ELECTRICAL AND ELECTRONICS
ENGINEERING",10424.0,13003,26777.0,32363,22232.0,48912,10424.0,13003,26387.0,26387,37241.0,37241,36060.0,38681,23014.0,27071,14235.0,23976,134000,OU,2021
CBIT,"CHAITANYA BHARATHI
INSTITUTE OF TECHNOLOGY",GANDIPET,RR,COED,PVT,1979,INF,INFORMATION TECHNOLOGY,3121.0,3420,8216.0,10710,4454.0,6657,13170.0,13170,3793.0,5315,5641.0,12927,17157.0,22548,15429.0,34620,3991.0,4002,134000,OU,2021
CBIT,"CHAITANYA BHARATHI
INSTITUTE OF TECHNOLOGY",GANDIPET,RR,COED,PVT,1979,MEC,MECHANICAL ENGINEERING,15296.0,23701,45174.0,52880,50985.0,86503,15296.0,85317,33644.0,81637,54747.0,54747,34462.0,113028,34665.0,86938,26834.0,68000,134000,OU,2021
CDTK,COLLEGE OF DAIRY TECHNOLOGY,KAMAREDDY,KMR,COED,UNIV,2007,DRG,DAIRYING,53118.0,59673,74269.0,74269,82365.0,94477,53118.0,59673,60228.0,60228,82388.0,82388,116598.0,116598,93352.0,93352,57072.0,73312,10000,PVNRTVU,2021
CFSR,"COLLEGE OF FOOD SCIENCE AND
TECHNOLOGY",RUDRUR,NZB,COED,UNIV,2015,FDT,FOOD TECHNOLOGY,49861.0,49861,66267.0,82023,120004.0,120004,49861.0,49861,69874.0,69874,49861.0,98807,111086.0,111086,59749.0,78699,56661.0,56661,10000,PJTSAU,2021
CHET,"SRI CHAITANYA TECHNICAL
CAMPUS",IBRAHIMPATAN,RR,COED,PVT,2009,CIV,CIVIL ENGINEERING,120450.0,120450,120450.0,120450,120450.0,120450,120450.0,120450,120450.0,120450,120450.0,120450,120450.0,120450,120450.0,120450,120450.0,120450,55000,JNTUH,2021
CHET,"SRI CHAITANYA TECHNICAL
CAMPUS",IBRAHIMPATAN,RR,COED,PVT,2009,CSE,"COMPUTER SCIENCE AND
ENGINEERING",52072.0,52072,110333.0,110333,110417.0,110417,52072.0,52072,94394.0,100504,107483.0,107483,119657.0,119657,119509.0,119509,67010.0,67010,55000,JNTUH,2021
CHET,"SRI CHAITANYA TECHNICAL
CAMPUS",IBRAHIMPATAN,RR,COED,PVT,2009,CSW,"COMPUTER
ENGINEERING(SOFTWARE
ENGINEERING)",49757.0,49757,49757.0,49757,49757.0,49757,49757.0,49757,49757.0,49757,49757.0,49757,92272.0,92272,49757.0,49757,49757.0,49757,55000,JNTUH,2021
CHET,"SRI CHAITANYA TECHNICAL
CAMPUS",IBRAHIMPATAN,RR,COED,PVT,2009,ECE,"ELECTRONICS AND
COMMUNICATION ENGINEERING",18547.0,18547,84810.0,84810,18547.0,94827,18547.0,18547,104971.0,104971,18547.0,18547,18547.0,94668,18547.0,18547,30361.0,30361,55000,JNTUH,2021
CHET,"SRI CHAITANYA TECHNICAL
CAMPUS",IBRAHIMPATAN,RR,COED,PVT,2009,EEE,"ELECTRICAL AND ELECTRONICS
ENGINEERING",50056.0,50056,50056.0,50056,50056.0,50056,50056.0,50056,50056.0,50056,50056.0,50056,50056.0,50056,50056.0,50056,50056.0,50056,55000,JNTUH,2021
CHET,"SRI CHAITANYA TECHNICAL
CAMPUS",IBRAHIMPATAN,RR,COED,PVT,2009,MEC,MECHANICAL ENGINEERING,114282.0,114282,114282.0,114282,114282.0,114282,114282.0,114282,114282.0,114282,114282.0,114282,114282.0,114282,114282.0,114282,114282.0,114282,55000,JNTUH,2021
CHTN,"SREE CHAITANYA COLLEGE OF
ENGINEERING",KARIMNAGAR,KRM,COED,PVT,2004,CIV,CIVIL ENGINEERING,83623.0,83623,83623.0,115031,83623.0,116834,83623.0,83623,83623.0,112714,113949.0,113949,120358.0,121238,83623.0,83623,83623.0,83623,55000,JNTUH,2021
CHTN,"SREE CHAITANYA COLLEGE OF
ENGINEERING",KARIMNAGAR,KRM,COED,PVT,2004,CSE,"COMPUTER SCIENCE AND
ENGINEERING",47813.0,47813,80755.0,113120,51093.0,58166,47813.0,67130,64930.0,64930,56960.0,89416,114994.0,114994,118203.0,118203,84026.0,84192,55000,JNTUH,2021
CHTN,"SREE CHAITANYA COLLEGE OF
ENGINEERING",KARIMNAGAR,KRM,COED,PVT,2004,CSG,COMPUTER SCIENCE & DESIGN,72998.0,72998,98369.0,101500,95003.0,101551,78822.0,78822,107553.0,107553,79669.0,79669,108367.0,108367,93454.0,109035,72998.0,114587,55000,JNTUH,2021
CHTN,"SREE CHAITANYA COLLEGE OF
ENGINEERING",KARIMNAGAR,KRM,COED,PVT,2004,ECE,"ELECTRONICS AND
COMMUNICATION ENGINEERING",61693.0,63033,95899.0,95899,93236.0,93236,79035.0,79035,88789.0,95443,113418.0,113418,121058.0,121058,117877.0,118150,104126.0,104126,55000,JNTUH,2021
CHTN,"SREE CHAITANYA COLLEGE OF
ENGINEERING",KARIMNAGAR,KRM,COED,PVT,2004,EEE,"ELECTRICAL AND ELECTRONICS
ENGINEERING",93555.0,93555,111269.0,114856,110491.0,115234,93555.0,93555,105130.0,111850,94978.0,94978,118875.0,118875,111340.0,115086,101835.0,101835,55000,JNTUH,2021
CHTN,"SREE CHAITANYA COLLEGE OF
ENGINEERING",KARIMNAGAR,KRM,COED,PVT,2004,MEC,MECHANICAL ENGINEERING,112819.0,112819,112819.0,112819,112819.0,112819,112819.0,112819,113432.0,113432,114672.0,114672,112819.0,112819,112819.0,112819,112819.0,112819,55000,JNTUH,2021
